genex	geney	r
CG11583	GlnRS	0.3517972162937829
CG11583	Hlc	0.30053938294342497
CG11583	Hsc70-5	0.3582742973320853
CG11583	Ip259	0.4602455915385509
CG11583	l(2)05287	0.3477284102061435
CG11583	l(2)37Cc	0.42408064533520434
CG11583	l(3)72Dn	0.3397132167633261
CG11583	LysRS	0.3955821526495748
CG11583	Myc	0.31167668749334615
CG11583	Mys45A	0.33240464215602233
CG11583	Nnp-1	0.5567519972285161
CG11583	Non1	0.4474021319274007
CG11583	Nop56	0.46040037983585635
CG11583	Ns1	0.5203932315759963
CG11583	Ns2	0.3828632945588185
CG11583	ox	0.3471339945012529
CG11583	Phb2	0.3858280325211308
CG11583	pit	0.4570597161489218
CG11583	pix	0.34763201617476114
CG11583	ppan	0.37912483685382364
CG11583	ras	0.36630846625040814
CG11583	roh	0.3663836343762515
CG11583	RpI1	0.3006128234391889
CG11583	RpL24-like	0.452273146375864
CG11583	RpL32	0.30301303708452404
CG11583	RpL34b	0.3869406956514757
CG11583	RpL39	0.3205492116240333
CG11583	RpL5	0.3353066577412928
CG11583	Rs1	0.3783945813376208
CG11583	UQCR-C1	0.43057426030285817
CG11594	inv	0.30035839037119744
CG11656	Taf13	0.30458231320712503
CG11696	CG12147	0.3119426380805217
CG11779	CG3335	0.38336067690100356
CG11779	CG6512	0.30162178417811625
CG11779	CG7630	0.3754516757151754
CG11779	COX5B	0.30057936226454535
CG11779	COX8	0.3575404520647359
CG11779	CR11386	0.3365688786919029
CG11779	cype	0.37156153944156906
CG11779	eIF1	0.387370950256265
CG11779	eIF2Bepsilon	0.3276971103414747
CG11779	eIF2gamma	0.3531408315873082
CG11779	eRF1	0.3526886735223926
CG11779	garz	0.3393278704818329
CG11779	GlnRS	0.40465760774590104
CG11779	GluProRS	0.4690585428782352
CG11779	Hsc70-5	0.3765945251451153
CG11779	Hsp68	0.32069542452775607
CG11779	Hsp70Ba	0.39831608322346235
CG11779	Hsp70Bbb	0.32445155801439635
CG11779	Ip259	0.32999209633102156
CG11779	l(2)37Cc	0.37152191846454147
CG11779	Letm1	0.4359770775566989
CG11779	LysRS	0.422142781050631
CG11779	mge	0.36563978477469805
CG11779	Non1	0.3184201967326456
CG11779	Nop56	0.335367296392913
CG11779	Ns2	0.30086016384987335
CG11779	Nup98-96	0.3645884128381285
CG11779	ox	0.3354079774764308
CG11779	Phb2	0.4145037354221945
CG11779	pit	0.30104109855446337
CG11779	RpS21	0.3228224946471879
CG11779	Sec61alpha	0.3072160411330272
CG11779	SmF	0.3227248663910933
CG11779	Su(var)3-9	0.3531408315873082
CG11779	Tim17b	0.4255281207701898
CG11779	Tim23	0.5423663806701641
CG11779	UQCR-C1	0.42354504819176175
CG11811	CG17834	0.3324436390126604
CG11811	CG6689	0.3776717366154777
CG11811	ms(2)34Fe	0.3450889836312415
CG11811	RNaseMRP:RNA	0.322268531291486
CG11811	Tango2	0.34820598344354525
CG11815	CG13577	0.3179223652098777
CG11815	CG18482	0.35951497161950613
CG11857	Pdk1	0.3024644172385127
CG11857	S6k	0.30071430456721776
CG11858	CG13471	0.3571052407378367
CG11858	CG43271	0.3384426753047307
CG11920	CG3335	0.3064568344347491
CG11920	CG7275	0.32023692945460586
CG11920	l(2)34Fd	0.3522606102382321
CG11920	l(3)72Dn	0.3372260372828788
CG11920	Nop56	0.3185861146082695
CG11920	RpI1	0.30842825460724443
CG11920	wcd	0.32630763993872414
CG11929	kat80	0.300248477487314
CG11970	Ino80	0.38164420076725486
CG12054	CG42346	0.34198667686377027
CG12099	mthl3	0.30674592361157393
CG12111	CG13700	0.33963783098084593
CG12147	CG13408	0.3011915377757328
CG12147	CG32201	0.3595883740017817
CG12147	CG3817	0.38291253945321674
CG12147	Dcr-2	0.30639518858244325
CG12147	Sr-CIII	0.3332362236501058
CG12147	vap	0.3108837243515248
CG12164	CG17265	0.31974151513477905
CG12164	CG32762	0.32333100678847326
CG12164	CG42741	0.3377637118476665
CG12164	Pi3K59F	0.30072994115406565
CG12171	CG15140	0.3159632503991089
CG12171	CG17265	0.31508371474312363
CG12171	CG32762	0.34408450334898777
CG12171	CG5746	0.3522295691383529
CG12171	CG9083	0.4550393716251589
CG12171	LysS	0.31756769285354985
CG12171	Nplp4	0.34263992530975956
CG12171	Reph	0.30334429632990856
CG1218	CG42392	0.32379144208552724
CG12204	scramb1	0.30283893619324775
CG12267	CG33051	0.3126515401023855
CG12267	eIF2Bepsilon	0.3375107108070194
CG12267	eIF2Bgamma	0.30974934697008016
CG12267	eIF4E1	0.3322938904168255
CG12267	eIF4G1	0.3325269058454406
CG12267	GluProRS	0.3787810808975431
CG12267	LysRS	0.31532386727228207
CG12267	Non1	0.3083814130198224
CG12267	Nup62	0.3092294292610277
CG12267	Nup98-96	0.3152666104167747
CG12267	Rcp	0.3245238141347457
CG12267	RpIIIC160	0.32336139930020624
CG12267	Rpt3	0.3350483653878841
CG12267	snRNP-U1-70K	0.33175134874717066
CG12267	Tim23	0.3225981835780993
CG12301	CG7275	0.34068997440419857
CG12325	CG7275	0.3137259797112789
CG12325	CG9799	0.31885917177560247
CG12325	mRpL27	0.33630415356724097
CG12325	Nop56	0.3942119086001703
CG1234	CG12499	0.3949634079649659
CG1234	CG13096	0.3971490832014011
CG1234	CG13185	0.38409730491228394
CG1234	CG13773	0.306479940512132
CG1234	CG1542	0.4208127406867361
CG1234	CG18273	0.3557253048050286
CG1234	CG30349	0.33477603598176653
CG1234	CG32344	0.5085907922389782
CG1234	CG32409	0.3519752495751986
CG1234	CG33217	0.3662306538773224
CG1234	CG3335	0.3089886226843537
CG1234	CG4364	0.3457575128012185
CG1234	CG4806	0.35091179537833284
CG1234	CG5033	0.4573780864609585
CG1234	CG5114	0.3191319651061493
CG1234	CG6712	0.3783082651583909
CG1234	CG6937	0.5097823663371412
CG1234	CG7006	0.43252013460688266
CG1234	CG7275	0.31970988020202734
CG1234	CG7839	0.46909306706562287
CG1234	CG8545	0.3649990172186754
CG1234	CG8939	0.5214189786297219
CG1234	CG9246	0.3820691081854719
CG1234	Hlc	0.41258723629965904
CG1234	Ip259	0.4809919673756141
CG1234	l(2)05287	0.37661663256823963
CG1234	l(2)37Cc	0.34719249617781045
CG1234	l(2)k09848	0.34908342479030463
CG1234	LysRS	0.3347641806873154
CG1234	mge	0.34464750717114356
CG1234	mRpL24	0.3151272649596956
CG1234	Mys45A	0.42684732643523504
CG1234	ND-24	0.30506987071251723
CG1234	ND-39	0.3142221305341709
CG1234	ND-51	0.3038678969042029
CG1234	Nnp-1	0.5071175056460339
CG1234	Non1	0.5198440109763569
CG1234	Nop56	0.3182780767244532
CG1234	Ns1	0.3267662162056419
CG1234	Ns2	0.5430790695435255
CG1234	Phb2	0.3054355940734218
CG1234	ppan	0.41162204502407335
CG1234	RpL24-like	0.37263391586647376
CG1234	RpL34b	0.3493700708552409
CG1234	RpLP0-like	0.30156939506801655
CG1234	Rs1	0.39664746827122443
CG1234	Tim23	0.30529503163605304
CG12470	CG12883	0.33226420041684057
CG12470	Mpi	0.32318444955019493
CG12479	ea	0.34399695569398664
CG12499	CG13096	0.36084042141178113
CG12499	CG13185	0.32971346273086466
CG12499	CG1542	0.323787324372481
CG12499	CG18273	0.370404003000913
CG12499	CG32344	0.30352564950173677
CG12499	CG33217	0.32994943983782143
CG12499	CG4806	0.36289712240936667
CG12499	CG5033	0.3668654764709508
CG12499	CG5114	0.3255926887329446
CG12499	CG6712	0.3225592098948653
CG12499	CG6937	0.37765990527843857
CG12499	CG7006	0.34851073278122835
CG12499	CG7839	0.3830013815498267
CG12499	CG8545	0.3056004463231816
CG12499	CG8939	0.3737845738271843
CG12499	CG9246	0.30878189749828033
CG12499	Hlc	0.3708686928970207
CG12499	Ip259	0.3574204866028651
CG12499	Nnp-1	0.36740100292803674
CG12499	Non1	0.3488146366228657
CG12499	Ns2	0.43301235681745176
CG12499	ppan	0.32540649454531956
CG12499	Rs1	0.3508767950699283
CG12538	noc	0.32391575876779066
CG12539	CG30466	0.31725659293873637
CG12539	Cht10	0.4584631466247418
CG12539	GC2	0.37477571107483076
CG12539	Hsp60B	0.35569224838767055
CG12539	jbug	0.3968666625599926
CG12539	st	0.4562584535878536
CG12541	CG8067	0.3148033501578927
CG12547	CG33288	0.3091101705818266
CG12547	CG43101	0.3133968625592317
CG12547	Cyt-c-d	0.33190691353139923
CG12547	Rcd-1r	0.31806324884554565
CG12828	CG17883	0.3116233032923733
CG12848	CG42534	0.3268014517262016
CG12848	CG42761	0.3049146939390146
CG12848	CheB38a	0.3404347192976202
CG12848	Vps36	0.3160784437321395
CG12866	tant	0.3253277024916459
CG12883	CG15343	0.3079593084325462
CG12945	Torsin	0.3171032835675794
CG12992	CG13198	0.3725548400574807
CG12992	CG15312	0.33859897817945694
CG12992	CG3430	0.30351980036400833
CG12992	Cp19	0.30652425184460186
CG12992	DPCoAC	0.32901274064129155
CG12992	Kaz1-ORFB	0.30755751461861686
CG13003	CG14095	0.31166951509650254
CG13003	CG15140	0.3261391241442334
CG13003	CG9083	0.31125689709309884
CG13003	deltaTry	0.3443881949116112
CG13004	CG9776	0.3105586837282926
CG13023	CG13539	0.311705938463271
CG13023	CG4161	0.3051914520631596
CG13023	CG43064	0.3036998693129095
CG13055	CHMP2B	0.30188828196954504
CG13055	Muc11A	0.3032036910856419
CG13075	CG15343	0.36030232707289894
CG13075	mRRF2	0.3086577504355056
CG13075	PAPLA1	0.3027261499501155
CG13096	CG13185	0.3522605780120528
CG13096	CG1542	0.40314021098301916
CG13096	CG18273	0.3130402096516459
CG13096	CG32344	0.399343521417918
CG13096	CG32409	0.37357470580320534
CG13096	CG33217	0.4748739161779108
CG13096	CG3335	0.31818259917318187
CG13096	CG4806	0.432423093296847
CG13096	CG5033	0.3879003839082412
CG13096	CG5114	0.3567678789425838
CG13096	CG6712	0.3213842411324799
CG13096	CG6937	0.4499288312936648
CG13096	CG7006	0.369422987004915
CG13096	CG7839	0.42032902323132826
CG13096	CG8545	0.34273555889852825
CG13096	CG8939	0.5398022713039831
CG13096	CG9246	0.39025277210770354
CG13096	Hlc	0.32273319959942326
CG13096	Ip259	0.4024134082830574
CG13096	l(2)05287	0.3222482600156191
CG13096	l(2)37Cc	0.30161878756314886
CG13096	Mys45A	0.3354413772634302
CG13096	Nnp-1	0.4078290929587591
CG13096	Non1	0.42853059596207577
CG13096	Non3	0.3777932654883748
CG13096	Nop56	0.3321971215924329
CG13096	Ns1	0.34883341857479244
CG13096	Ns2	0.4521571592575854
CG13096	ppan	0.3444782952029866
CG13096	RpL24-like	0.33717003446214283
CG13096	Rs1	0.3160606777191067
CG13097	CG3335	0.3577256872322112
CG13116	CG16896	0.30660638347189173
CG13157	tctn	0.3545185983461524
CG13171	PIG-Q	0.32391508079055675
CG13185	CG1542	0.3074953455451992
CG13185	CG2691	0.3012238308808553
CG13185	CG30349	0.3153769922417649
CG13185	CG32344	0.43452390902717325
CG13185	CG33217	0.3962875420784613
CG13185	CG3335	0.30353369198632935
CG13185	CG4806	0.37693162344772835
CG13185	CG5033	0.3460622876998262
CG13185	CG5114	0.31720314165329483
CG13185	CG6937	0.3800013033078877
CG13185	CG7006	0.36632202231172745
CG13185	CG7839	0.39596882749299395
CG13185	CG8939	0.3920106813787848
CG13185	CG9246	0.3180640351161935
CG13185	Nnp-1	0.3789321890567456
CG13185	Nop56	0.3166133020179234
CG13185	Ns2	0.32343772882212607
CG13185	Rs1	0.3052384358119419
CG13198	CG15312	0.44077750662665055
CG13198	CG31380	0.36150702574155363
CG13198	CG44433	0.35172774118765976
CG13198	CG44434	0.35172774118765976
CG13198	CG44435	0.35172774118765976
CG13198	DPCoAC	0.3172682726903349
CG13243	CG13793	0.36782797376090226
CG13243	CG2126	0.322806856869449
CG13243	CG30466	0.4064836458484999
CG13243	Golgin84	0.37590928800238954
CG13243	Src64B	0.31875732988753663
CG13285	Prosbeta2R2	0.3025856867448205
CG13295	Wnt5	0.30594933901567256
CG13377	comr	0.33575843110474507
CG13377	Cyt-c-d	0.31290634501821074
CG13449	CG42487	0.3198506692530917
CG13471	CG16721	0.3644099573412052
CG13471	CG42264	0.3339595700443763
CG13473	CG14518	0.3270644276801662
CG13473	dysc	0.3353382500020455
CG13473	rg	0.31218487157505487
CG13473	Tnpo-SR	0.3596925064788436
CG13473	TTLL5	0.3246628443713845
CG13484	CG14110	0.30273559629629876
CG13484	CG15343	0.4550900398315454
CG13484	CIAPIN1	0.39896324342402434
CG13484	Npc2h	0.37932561636587964
CG13484	PAPLA1	0.4162847856356643
CG13484	phm	0.4094644064795213
CG13484	uex	0.3513316457880856
CG13484	Ythdc1	0.30389358035118336
CG13532	CG3492	0.34160832620307696
CG13532	Nepl9	0.3182795646815825
CG13538	CG17078	0.34758434023726337
CG13539	CG16734	0.3198440827182432
CG13539	CG3568	0.33020883932387246
CG13539	CG4161	0.38275161255942025
CG13539	CG43064	0.36979030296295967
CG13539	Pits	0.32447288920293965
CG13560	CG16791	0.31999196305873506
CG13577	CG18482	0.31161363616673216
CG13605	Ipp	0.3014490739292298
CG13616	CG17271	0.36214883359212224
CG13616	CG17359	0.3512985448761974
CG13616	CG43861	0.3125993962703419
CG13616	Him	0.3483445083625445
CG13616	Mau2	0.3105701618944852
CG13616	Rpt3R	0.3365697850186041
CG13616	rst	0.3348776338821546
CG13616	Spt-I	0.35109635281238616
CG13616	TBC1d7	0.3671273202299961
CG13616	trh	0.3108439574909204
CG13616	Use1	0.39901393783251465
CG13625	CG8435	0.33395196247765097
CG13625	Dim1	0.3477552824426653
CG13625	Prp31	0.3400889277895202
CG13625	Slu7	0.32826046216739607
CG13627	CG7173	0.3237400098854005
CG13641	CG6689	0.34266409781825397
CG13659	CG4269	0.32906168010912407
CG13670	CG43077	0.3139024201823834
CG13722	CG14829	0.3063136042741909
CG13722	CG5715	0.31186257803427203
CG13722	sds22	0.3260201772631805
CG13773	CG30349	0.30287991009857435
CG13773	l(2)k09022	0.33026231827768116
CG13793	CG2126	0.3268685512682469
CG13793	CG2921	0.3012105162047956
CG13793	CG30466	0.4091892350376746
CG13793	CG6138	0.34244567060258413
CG13843	Gpb5	0.3361177478424829
CG13855	spidey	0.3123290192712637
CG13989	CG32237	0.3227729569034557
CG14000	CG33467	0.3167458663550184
CG14000	CG34266	0.3135081096660713
CG14000	CG42867	0.3654538781451571
CG14000	Pcd	0.3429138624381202
CG14006	CG30373	0.30056459110554506
CG14006	rk	0.3311735356100892
CG14014	scf	0.3259761457852837
CG14014	Taf13	0.3577989958379805
CG14052	CG6138	0.30821862929725347
CG14052	tRNA:Thr-TGT-2-3	0.37802814676873797
CG14095	CG15140	0.32910058010165405
CG14095	CG17265	0.31579929032051957
CG14095	CG34324	0.38129487162874415
CG14095	CG5746	0.39656214646950605
CG14095	CG7548	0.34865785395877247
CG14095	CG9083	0.4501186490970401
CG14095	FMRFa	0.3213116821935235
CG14095	olf413	0.380962242773464
CG14095	Vta1	0.33253098652564067
CG14110	CG15343	0.33960045803086963
CG14110	CG46385	0.3052781692882783
CG14110	CIAPIN1	0.31187366545605777
CG14110	PGAP5	0.34105477022926645
CG14110	phm	0.33057184817984725
CG14110	uex	0.34542810371177957
CG14220	CG7379	0.37226122734353606
CG14220	Sap130	0.41964306268880436
CG14220	Sin3A	0.42776944005487677
CG14418	olf186-M	0.30539968057169825
CG14418	rst	0.36493811455051106
CG14448	tRNA:Thr-TGT-2-3	0.30949069437081633
CG14488	CG3829	0.32038472385523875
CG14505	CG15564	0.3753820488568905
CG14505	CG17047	0.3069383824270723
CG14543	CG3335	0.35787872419714467
CG14543	CG9253	0.3269521425669093
CG14543	CR11386	0.3352906301181102
CG14543	eIF1	0.34385870596714546
CG14543	eIF4E1	0.3311891112099337
CG14543	Mys45A	0.323878548825024
CG14543	Nnp-1	0.3207042113936383
CG14543	Nop56	0.3287738585646884
CG14543	pit	0.33781100617579296
CG14543	RpS21	0.35529873595595146
CG14589	CG5446	0.3068740214235543
CG14641	CG9667	0.3367160144131815
CG14641	l(1)10Bb	0.42607760281621565
CG14641	pea	0.30268592472447303
CG14641	Prp19	0.3468581469690825
CG14641	Sf3a2	0.318010334708142
CG14646	CG1532	0.30920127068081293
CG14646	eIF4E5	0.3730813015929111
CG14683	Prosalpha1	0.31585731776560017
CG14691	CG6023	0.3017146347325423
CG14712	CG30382	0.42042279359429413
CG14712	CG42586	0.369485844683493
CG14712	dgt1	0.3527232177428752
CG14712	Diap1	0.3183264616588741
CG14712	E(Pc)	0.34558481839856886
CG14712	Elys	0.3152549665372845
CG14712	fzy	0.34715005804730326
CG14712	His2B:CG33892	0.3342999335784713
CG14712	His2B:CG33892	0.37996609853982366
CG14712	hyx	0.3267857810926467
CG14712	ida	0.336520883784542
CG14712	MBD-R2	0.3636761708090207
CG14712	Ndc1	0.3571826623358924
CG14712	Not1	0.3820800803674679
CG14712	nsl1	0.39920632254511523
CG14712	Nup107	0.3432090894170487
CG14712	Nup133	0.3256646553100165
CG14712	Nup154	0.4480673896598164
CG14712	Nup160	0.35776320180583165
CG14712	Nup188	0.3856429723454373
CG14712	Nup205	0.32397865058510295
CG14712	Nup358	0.43460925487659285
CG14712	Nup43	0.40311334391502757
CG14712	Nup98-96	0.5715129031606646
CG14712	pnt	0.3384187990836996
CG14712	Pp1-87B	0.47143370363879783
CG14712	Pp2A-29B	0.3844692986023921
CG14712	Prosalpha2	0.317474506898589
CG14712	RanGAP	0.3083182509801237
CG14712	Rcd1	0.4260072660563496
CG14712	Rcd5	0.3422496862435824
CG14712	Rpn10	0.34814585600297937
CG14712	Rpn12	0.35169513689651827
CG14712	Rpn3	0.3089635201956083
CG14712	Rpn5	0.3528953487790854
CG14712	Rpn7	0.34993455326939804
CG14712	Rpn9	0.3739380064352188
CG14712	Rpt3	0.39976382870889826
CG14712	Rpt4	0.31619160963875864
CG14712	Rpt5	0.3393182499304802
CG14712	Sec13	0.36835248397766607
CG14712	Sf3a2	0.30833743860095775
CG14712	snoRNA:Me28S-G3113a	0.4350772644321881
CG14712	Spindly	0.35063580228859764
CG14712	Spx	0.38070562579514516
CG14712	U2A	0.30140970401328
CG14712	ZC3H3	0.35033907986456075
CG14752	CG42741	0.3138370353987969
CG14767	eIF4E5	0.32991596634730364
CG14795	CG17271	0.31269232403198166
CG14795	CG43861	0.32669869695661746
CG14795	CG6674	0.33511362604829786
CG14795	trh	0.4072388664076545
CG14795	Use1	0.3084890064238099
CG14810	CG3222	0.3115858865979282
CG14829	CG4375	0.3503218288476285
CG14829	sds22	0.36020272342472537
CG14829	Tdrd3	0.3631791886490647
CG14868	CG17325	0.34796428180722716
CG14868	CG42855	0.3129084385351536
CG14868	GstD7	0.3403882264217878
CG14868	HDAC11	0.34150778225879913
CG14868	tRNA:Ala-AGC-1-1	0.33649646300701136
CG14892	CG15096	0.393629464899155
CG14892	CG17528	0.30917377035175475
CG14892	CG17726	0.3916538458605536
CG14892	Cyp4g1	0.3643681785005528
CG14892	galla-2	0.3390383657859828
CG14892	Mppe	0.3186661121852316
CG14892	scramb1	0.4021984362673627
CG14892	Tim10	0.32671906485823354
CG14894	CG2955	0.3066219308714861
CG14903	SppL	0.31453084258997505
CG14929	CG31740	0.3406036516823764
CG14929	CG42867	0.3291053873903266
CG14945	Spn77Ba	0.3174239310460551
CG14969	ClC-b	0.39972915210112236
CG14977	dome	0.32905839549505367
CG14977	hop	0.3533586160713428
CG14977	mv	0.36576390930723895
CG14977	Pdk1	0.4283684414148839
CG14977	RagA-B	0.6600021714532697
CG14977	RagC-D	0.6754450285766217
CG14977	S6k	0.3018702998195863
CG14977	Stat92E	0.3281283246001091
CG14977	upd3	0.34472889715740257
CG15096	CG17726	0.3495655176149923
CG15096	galla-2	0.3538421473248191
CG15096	Mppe	0.35608241812629066
CG15096	scramb1	0.35518888653418745
CG15139	Hr96	0.30141354024723366
CG15140	CG16800	0.3357079693426366
CG15140	CG17265	0.38446290354655516
CG15140	CG32762	0.31684208890827587
CG15140	CG3328	0.3340419605008482
CG15140	CG5746	0.4121936669226862
CG15140	CG9083	0.3657369628018326
CG15140	CG9759	0.32163863233741163
CG15140	ClC-b	0.3862122236345793
CG15140	FMRFa	0.3061205188344051
CG15140	LysS	0.37678412329942856
CG15140	Nplp4	0.38089504189546697
CG15140	olf413	0.3341185445890583
CG15140	Pal1	0.30879569199088497
CG15258	CG33260	0.3545986911380237
CG15296	olf186-M	0.3277732920971235
CG15296	rst	0.30214409101664236
CG15312	CG31380	0.3627953237356296
CG15312	CG3430	0.3081411853635856
CG15312	DPCoAC	0.3124255571960516
CG1532	Tcs3	0.30189529676408977
CG15343	CIAPIN1	0.3278434655516388
CG15343	cindr	0.31225902262446104
CG15343	Npc2h	0.4074691795456421
CG15343	PAPLA1	0.49617650775615213
CG15343	phm	0.35529939830929436
CG15343	uex	0.4434481395395958
CG15343	Ythdc1	0.3635389525968782
CG15369	CG6138	0.3184562243923629
CG15403	Cht10	0.3199469287719377
CG1542	CG18273	0.3099277897769423
CG1542	CG32344	0.4383789353220811
CG1542	CG33217	0.4974488858285332
CG1542	CG3335	0.34530766577424205
CG1542	CG4806	0.3219967032541861
CG1542	CG5033	0.37657442814322284
CG1542	CG5114	0.3231794858712928
CG1542	CG6712	0.3228646406087659
CG1542	CG6937	0.44653146062203103
CG1542	CG7006	0.3391540043918273
CG1542	CG7839	0.4272616926067764
CG1542	CG8545	0.3099173440414223
CG1542	CG8939	0.4420406367723001
CG1542	CG9246	0.39047852797680593
CG1542	COX4	0.3104620599863866
CG1542	COX5A	0.3152686584400542
CG1542	eEF1alpha1	0.3116295969508235
CG1542	eEF2	0.332285414467961
CG1542	Hlc	0.3376488588832905
CG1542	Hsc70-5	0.318715561940052
CG1542	Ip259	0.5095020252227279
CG1542	l(2)37Cc	0.33514292888999136
CG1542	LysRS	0.3569725079259749
CG1542	Mys45A	0.37452215840011865
CG1542	Nnp-1	0.5344062131519516
CG1542	Non1	0.5021635433182047
CG1542	Nop56	0.3586086594900403
CG1542	Ns1	0.5066055007606142
CG1542	Ns2	0.42318570151764373
CG1542	ox	0.3149923261529839
CG1542	Phb2	0.3984981642516735
CG1542	pit	0.4222159026610176
CG1542	ppan	0.3552619152440457
CG1542	roh	0.31565724513060417
CG1542	RpL17	0.3110949247440153
CG1542	RpL24-like	0.3884568443331752
CG1542	RpL32	0.31113125405798814
CG1542	RpL34b	0.3681583924192062
CG1542	RpL39	0.3087445160989833
CG1542	Rs1	0.38152491204076183
CG1542	Sec61alpha	0.30121918008855136
CG1542	Tim17b	0.3112773733008461
CG1542	UQCR-C1	0.3318890987303841
CG15525	l(2)k10201	0.30410908505327366
CG15544	DIP-epsilon	0.3338169484464486
CG1572	CG34298	0.3078084539780091
CG1572	Gr22c	0.30407877675595857
CG1572	SP1029	0.36731032855989093
CG15772	CG17977	0.3545444054887528
CG15772	CG2898	0.304591204018211
CG15772	CG6689	0.3324677353707687
CG15772	CG7568	0.3366507837921063
CG15772	ms(2)34Fe	0.43203890300372516
CG15772	Tango2	0.39365461717267575
CG15818	Prosbeta2R2	0.32859611547227446
CG15876	Msp300	0.30982968567701863
CG15905	CG42450	0.3708510867745796
CG15905	Dhfr	0.3877004334661954
CG15905	nmd	0.3863439940704436
CG15916	CG31668	0.37983175423869536
CG15916	comr	0.36307606472436954
CG15916	Cyt-c-d	0.34505074513977985
CG15930	psd	0.34507143490068337
CG1637	Dcr-2	0.301971616491462
CG16721	CG42264	0.3035789685569906
CG16734	CG43064	0.3094665068758911
CG16756	CG42399	0.3276721086724886
CG16756	CG42704	0.3075819111107885
CG16756	CG6236	0.30233719017721566
CG16756	CG8389	0.3148980152418846
CG16756	CG9246	0.3147506677275816
CG16756	Cyp4e2	0.31332363134351826
CG16791	CG4115	0.3201545243705781
CG16791	Cp19	0.30098045612606783
CG16799	DCX-EMAP	0.3930604377502846
CG16799	fne	0.3026303439575136
CG16799	olf186-M	0.39676634986821224
CG16799	rst	0.3167746544980003
CG16799	Tl	0.3701559011031358
CG16800	CG17265	0.32818565556901835
CG16800	CG32762	0.3271631417536794
CG16800	CG5746	0.3674966003296561
CG16800	CG7470	0.33275039818515073
CG16800	CG9083	0.33620070215233044
CG16800	Cortactin	0.3101209775266753
CG16800	LysS	0.33318385596587274
CG16800	ND-20L	0.33351811904930434
CG16800	N	0.31423385733906806
CG16800	Obp19c	0.3031217826508632
CG16812	CG5281	0.3423204641959881
CG16812	smo	0.32253203444367673
CG16820	CG9485	0.44715152605603287
CG16820	Nopp140	0.4328980324184728
CG16903	CG2063	0.3056474762339589
CG16903	CG9667	0.30120098966564385
CG16956	CG18530	0.33036633974977253
CG16956	CG9010	0.35881615803843814
CG16956	CG9304	0.3477696095923356
CG16957	SP1029	0.33804838228825185
CG17078	eEF1delta	0.37502000423765397
CG17119	CG7483	0.3661080954515814
CG17119	dgt1	0.33221378826274195
CG17119	eEF1alpha1	0.3772647795431192
CG17119	eIF2beta	0.3180965052575315
CG17119	eIF4E1	0.3453680568519966
CG17119	fand	0.30103222604029084
CG17119	fs(1)h	0.3203233951341168
CG17119	Fur1	0.384997331076273
CG17119	gw	0.3613110121487811
CG17119	Hel25E	0.3069609168454277
CG17119	Hsp70Bbb	0.3052445225542657
CG17119	mask	0.33083940801439937
CG17119	nsl1	0.4381124239920652
CG17119	Nup107	0.34905204865888895
CG17119	pnt	0.4292748589941795
CG17119	Pp1-87B	0.32395094357894044
CG17119	Prosalpha3	0.37546456503456915
CG17119	Pvf2	0.4139765845249971
CG17119	Pvr	0.3275633316039015
CG17119	Rab1	0.3273605929566861
CG17119	Ran	0.33096695553865696
CG17119	Rpn5	0.4127280486452269
CG17119	Rpn9	0.32126354421361714
CG17119	Rpt4	0.33425911915754275
CG17119	Sec23	0.32687268017241156
CG17119	Slh	0.3287898671839526
CG17119	SmE	0.3193086777707174
CG17119	snRNP-U1-70K	0.30028398102179044
CG17119	SREBP	0.3537171630046472
CG17119	TER94	0.3343400050905343
CG17119	Tlk	0.40090802560780564
CG17119	Vha14-1	0.34564266505316754
CG17119	Vha68-2	0.31755384445786766
CG17140	CG33766	0.33744262142472187
CG17140	meru	0.3013480683465146
CG17154	CG43198	0.4874708081945437
CG17154	Tsp42Eb	0.357369889966151
CG17168	Sf3a2	0.30969491172133784
CG17168	Sf3b6	0.31472367246562294
CG17168	Ski6	0.34164988676094055
CG17233	drk	0.30669569423786214
CG17233	Ost48	0.31498803543730086
CG17233	row	0.4011883578703981
CG17233	SelD	0.34092401423019303
CG17233	Sos	0.3271410766974725
CG17233	svr	0.32878129337529843
CG17265	CG32762	0.36491563640192437
CG17265	CG33333	0.3031719589845564
CG17265	CG3638	0.3126628082676209
CG17265	CG5746	0.35777432319924857
CG17265	CG8399	0.3222521829382494
CG17265	CG9083	0.3715983339610082
CG17265	gom	0.30307792313458515
CG17265	Nplp4	0.33159766558722753
CG17265	olf413	0.30803979770270373
CG17265	Pal1	0.30012981850250997
CG17271	Him	0.34974582944221394
CG17271	Spt-I	0.31128612191940697
CG17271	trh	0.32040646855541705
CG17271	Use1	0.3560360434118617
CG17325	tRNA:Ala-AGC-1-1	0.35667233468510623
CG17359	CG6674	0.3233246916282571
CG17359	Him	0.31911612044913673
CG17359	sfl	0.3298554303061231
CG17359	TBC1d7	0.3147438931991808
CG17361	CG31415	0.31887014887464193
CG17361	CG42487	0.30144310130082663
CG17375	CG17834	0.35559028463136727
CG17375	CG41242	0.3501107256797496
CG17375	CG6689	0.36491284589267137
CG17375	Lasp	0.3033603783015703
CG17375	RNaseMRP:RNA	0.36621851351464874
CG17375	salm	0.32165252922359455
CG17375	ste24b	0.31550406792084335
CG17375	Vha16-2	0.3044556302329036
CG17454	Sf3b6	0.38284803856448385
