genex	geney	r
CG12398	CG4945	0.21639960412168832
CG12398	Gr58b	0.21376851079610595
CG1239	TyrR	0.24476341206497418
CG12402	mIF2	0.2408342424616935
CG12419	Hsp22	0.23014598154766785
CG12419	Cyp304a1	0.22475532738780313
CG12419	park	0.20179821548069687
CG12420	CG7546	0.20372433714743157
CG12446	Muc91C	0.20665720627506473
CG12470	CG12883	0.33226420041684057
CG12470	Mpi	0.32318444955019493
CG12470	CG4594	0.2712840960157893
CG12477	Cyp18a1	0.2560262554036949
CG12477	nAChRalpha2	0.2387833559977757
CG12477	CG13113	0.23534443380146666
CG12479	ea	0.34399695569398664
CG12479	lobo	0.2963258650952432
CG12479	Lac	0.26884817768475033
CG12481	CG14780	0.21220747536711057
CG12481	CG9932	0.2096934443745458
CG12490	Ref2	0.21884046139939067
CG12490	CG3961	0.21192767795661863
CG12490	Pgam5	0.20261498587520113
CG12499	Ns2	0.43301235681745176
CG1234	CG12499	0.3949634079649659
CG12499	CG7839	0.3830013815498267
CG12517	CG1628	0.27745155926665205
CG10904	CG12517	0.2655760884135261
CG12517	tfc	0.2610605304606002
beat-IIIa	CG12520	0.27283551483456914
CG12520	CG3690	0.2676569505841665
CG12520	CG8736	0.26072587073055065
CG12531	CG14252	0.23532467268600557
CG12531	Sobp	0.21968467223637833
CG12531	Coa7	0.20041990895058975
CG12538	noc	0.32391575876779066
CG12538	NT5E-2	0.2623331873988687
CG12539	Cht10	0.4584631466247418
CG12539	st	0.4562584535878536
CG12539	jbug	0.3968666625599926
CG12541	CG8067	0.3148033501578927
CG12541	Tim17b2	0.28570930576173026
CG12541	Cp19	0.267215264664771
CG12547	Cyt-c-d	0.33190691353139923
CG12547	Rcd-1r	0.31806324884554565
CG12547	CG43101	0.3133968625592317
CG12560	CG33298	0.23807539073363077
CG12560	Obp83ef	0.20959846257285725
CG12560	Ten-m	0.2046256170889829
CG12576	moody	0.22733614129789947
CG12576	edin	0.22233641179044084
CG12576	CG14420	0.21786454024202245
CG12640	verm	0.21597851554069683
CG12643	Gr94a	0.222046518158004
CG12674	CG17167	0.2651729694186477
CG12674	Gr36a	0.25870035618244447
CG12699	Myo81F	0.20458089531209958
CG12715	Ltn1	0.2460930279915852
CG12715	CG5225	0.2234386051419658
CG12717	Zn72D	0.21256139786579623
CG12728	CG33095	0.21911112269707117
CG12728	Pms2	0.21649317674627158
CG12728	lncRNA:CR42850	0.21547882067964694
CG1273	Nc73EF	0.20325320780905387
CG12744	CysRS-m	0.28202044379581603
CG12744	Nup50	0.24077324014583
CG12744	CG34162	0.20168557396949668
CG12746	Gp210	0.21757021538532018
CG1275	Psi	0.20822598571616002
CG12768	lace	0.22054572838926978
CG12818	cindr	0.29371008062976495
CG12818	CG13075	0.2538816076640886
CG12818	CG30373	0.24628485219218105
CG12828	CG17883	0.3116233032923733
CG12828	Or83a	0.2843337626309463
CG12828	CG32756	0.2644717085143146
CG12848	CheB38a	0.3404347192976202
CG12848	CG42534	0.3268014517262016
CG12848	Vps36	0.3160784437321395
CG12851	Obp83a	0.23798512323686352
CG12851	CG17173	0.23175008638965566
CG12851	Slc25A46a	0.21580866639779336
CG12861	jdp	0.24066655826558064
CG12861	Rcd-1r	0.2275506114035998
CG12547	CG12861	0.2103804972280884
CG12866	tant	0.3253277024916459
CG12866	prage	0.21830343647960815
CG12866	Tsp42Ep	0.21370583308296584
CG12877	Rrp4	0.26631023874296816
CG12877	CG14683	0.25595816409990374
CG12883	CG15343	0.3079593084325462
CG12902	CG31226	0.22869466447768727
azot	CG12902	0.22849815101827053
CG12902	CG42867	0.22813461065953983
CG12911	gom	0.2739271554808239
CG12911	Nplp4	0.23289400964097548
CG12911	N	0.22840464041783562
CG12913	GstD2	0.20446998733984872
CG12920	Nazo	0.21550679245501397
CG12923	CG9917	0.21038186590722072
CG12934	Dhc98D	0.2687803065272212
CG12934	Sfp35C	0.26693556861978396
CG12934	Vha16-4	0.26566975362258943
CG12945	Torsin	0.3171032835675794
CG12945	Nup188	0.2935369470000868
CG12945	Elys	0.27949290452688375
CG12971	CG8281	0.26600781062048345
CG12971	nullo	0.23431767104745285
CG12971	Khc-73	0.20609069446766937
arg	CG12975	0.23701328847162806
Blos4	CG12975	0.23613979150154754
CG12975	CG4278	0.23532248928198285
CG12990	Vps33B	0.23415185110579015
CG12990	CG30283	0.21102144061020237
CG12990	CG6763	0.2056697568930202
CG12992	CG13198	0.3725548400574807
CG12992	CG15312	0.33859897817945694
CG12992	DPCoAC	0.32901274064129155
CG12994	Hsc70-2	0.2537717707477823
CG13001	CG14052	0.24203631423109995
CG13001	CG15136	0.23689920997211447
CG13002	CG9192	0.2003307588161528
CG13003	deltaTry	0.3443881949116112
CG13003	CG15140	0.3261391241442334
CG13003	CG14095	0.31166951509650254
CG13004	CG9776	0.3105586837282926
CG13004	CG16800	0.276692577044691
CG13004	CG9083	0.2579115889495488
CG13005	rg	0.21304827436435816
CG13005	CG13473	0.2092413364403097
CG13005	CG32461	0.20608759285954906
CG13021	Gr63a	0.23686776129633466
CG11291	CG13021	0.20938286741215456
CG13021	ctrip	0.20284694605418688
CG13022	Pgam5-2	0.27879676286354144
ACXC	CG13022	0.25780529756063014
CG13022	scramb1	0.2468267989582143
CG13023	CG13539	0.311705938463271
CG13023	CG4161	0.3051914520631596
CG13023	CG43064	0.3036998693129095
CG13025	pch2	0.2128469211735689
CG13025	mRpL1	0.21201075314982873
AstCC	CG13026	0.20746689120019046
CG13026	ringer	0.203239170705056
CG13026	CG14565	0.20112304166426323
CG13031	gudu	0.25311106485024126
CG13031	Gsc	0.24240068766057293
CG13031	CG31211	0.24178076321166866
CG13038	CG43693	0.24657048312929958
CG13038	CG7368	0.22601639118295958
CG13038	CG14945	0.21783078066578546
CG13040	Gsc	0.20840050955078118
CG13040	CG43394	0.20017584359248286
CG13043	TTLL12	0.24721554740297913
CG13043	CG34408	0.23679940275845737
CG13043	Hand	0.22461829033537264
CG13046	CG17375	0.2580674583519731
CG13046	CG17834	0.24592466520475423
CG13046	CG31418	0.23054414582845603
CG13049	CG15676	0.2366751660136422
CG13049	Mis12	0.20490438917557802
CG1304	Cht5	0.21356958572474807
CG1304	MESK2	0.20314461800177266
CG13050	CG32206	0.21745673728647916
CG13050	snoRNA:Me18S-A934	0.20912659031936012
CG13053	CG31815	0.27184010350527266
CG13053	Sfp24Ba	0.2180345127243235
CG13053	CG32756	0.213356911841593
CG13054	Tdc2	0.26339873912752726
CG1124	CG13054	0.22318607507146238
CG13054	CG15096	0.2218339081887055
CG13055	Muc11A	0.3032036910856419
CG13055	CHMP2B	0.30188828196954504
CG12828	CG13055	0.2637898629855206
CG13058	ppk20	0.26396945024408147
CG13058	Sap30	0.21309454754536575
CG13058	sun	0.20182183977259557
CG13063	CG9624	0.2582440809176333
CG13063	Sp7	0.23864661496657535
CG13065	mAcon2	0.2954530692464247
al	CG13065	0.2894830379279817
CG13065	Hyccin	0.2865404840165473
CG13071	Cpr47Ec	0.22996505872441048
CG13071	Nulp1	0.21245505413662505
CG13071	CG16739	0.21034656288830014
CG13074	GCS1	0.22488368795349772
AANAT1	CG13074	0.218455494552512
CG13074	CG14132	0.21328244487734863
CG11370	CG13075	0.3968586541173079
CG13075	CG15343	0.36030232707289894
CG13075	mRRF2	0.3086577504355056
CG1307	disp	0.25665951716851476
beat-IIIa	CG1307	0.23345651540662266
CG1307	CG13484	0.21072255099740803
CG13084	CG15186	0.2358254096221976
CG13084	CG42866	0.2156958685085177
CG13084	SdhBL	0.2127876308107081
CG13085	Pgant3	0.22136041291368846
CG13085	Eig71Eg	0.21244778532965028
CG13085	Non3	0.20711539276445304
CG13096	CG8939	0.5398022713039831
CG13096	CG33217	0.4748739161779108
CG13096	Ns2	0.4521571592575854
CG13097	CG3335	0.3577256872322112
CG13097	l(1)G0004	0.2912175112369989
CG13097	CG6937	0.28198203341682604
CG1309	FIG4	0.27261665835004456
CG1309	CG32751	0.2563941922569305
CG1309	Chmp1	0.2525532258118175
CG12159	CG13110	0.20921529231061253
CG13113	red	0.2492635750609493
CG13113	CG13578	0.23167619791316257
CG13116	CG16896	0.30660638347189173
CG13116	CG42675	0.24476349409829076
CG13116	CR11235	0.23589321183233597
CG13131	CG31862	0.2546245440355877
CG13131	CG4788	0.24103917186476256
CG13144	Hip1	0.25218518636646525
CG13144	Gr58a	0.21332647587544096
CG13144	mtm	0.20855895271396324
CG1314	CG14829	0.27094728395795564
CG1314	PIG-L	0.2301655784984971
CG1314	CG4375	0.21752994109508644
CG13155	CG4259	0.2917727966693067
CG13155	CG9672	0.2717546494649793
CG13155	CG15744	0.2700225789558065
CG13157	tctn	0.3545185983461524
CG13157	CG6414	0.27319177996301236
CG13168	RhoGAP68F	0.20428135425389538
alpha4GT2	CG1316	0.21895540785779433
CG11035	CG1316	0.21745777456261944
CG1316	CG6689	0.20960340898503382
CG13170	term	0.2182461686343555
CG13171	PIG-Q	0.32391508079055675
CG13171	CG31886	0.2867111703420034
CG13171	CG15930	0.2662257553095292
CG1317	CG2811	0.21208969532198918
CG13185	CG32344	0.43452390902717325
CG13185	CG33217	0.3962875420784613
CG13185	CG7839	0.39596882749299395
CG13192	CG15169	0.2711610013546721
CG13192	CG43101	0.2403649276565176
CG13198	CG15312	0.44077750662665055
CG13198	CG31380	0.36150702574155363
CG13202	CR43669	0.23343145611445806
CG13202	CR43670	0.23343145611445806
CG13202	CR43671	0.23343145611445806
CG13217	CG4928	0.2410783538094826
CG13217	CG6429	0.22730734423622864
CG13217	scyl	0.21728127751944437
CG13220	kdn	0.20991942432249963
CG13223	Hsp60D	0.25321082804584905
CG13223	RagA-B	0.24422609516142887
CG13223	CG18744	0.21408877266081813
CG13227	GM130	0.22140428772647616
CG13227	rogdi	0.21352475721288317
CG13239	CG42733	0.29546995942960863
CG13239	CG42713	0.25435426456919985
CG13239	opa	0.25316190296882635
CG13243	CG30466	0.4064836458484999
CG13243	Golgin84	0.37590928800238954
CG13243	CG13793	0.36782797376090226
CG13255	CG42663	0.22961348548251387
CG13280	CG13617	0.25063282358360117
CG13280	CG7458	0.23340191297629148
Atf6	CG13282	0.240168849769142
CG13282	CG42346	0.2280830567720612
CG13282	CG16896	0.2121265207428115
CG13285	Prosbeta2R2	0.3025856867448205
CG13285	CG15818	0.27346266759889987
CG13285	CG14185	0.2504402052162414
CG13295	Wnt5	0.30594933901567256
CG13295	Faa	0.2955228610970604
CG13295	muskelin	0.2664108524091856
CG13297	moon	0.22799212697777763
CG13300	GC2	0.21238128162106093
CG13300	CG9672	0.21061713066246968
CG13300	CG15744	0.20180868916433553
CG13308	Sidpn	0.254670913356326
CG13308	wus	0.21798431345876207
CG13312	CG18744	0.21372664213605472
CG13319	CG16956	0.2207223550074123
CG13319	PIG-Q	0.2165739090425912
CG13319	CG31709	0.2156933854398458
CG13324	CG1523	0.20290551330303547
CG13324	CG42782	0.20191232484193922
CG13344	CG13605	0.2634890039169551
CG13344	Ipp	0.2555238951935696
CG13344	GluRIID	0.23763537774452306
CG11550	CG13365	0.21597574938999106
CG13365	lncRNA:CR32582	0.2109187460754192
CG13366	st	0.2502102461209365
CG13366	Cht10	0.2445858388977452
Alp12	CG13366	0.22654092797891795
CG13376	CG42663	0.2713481283872071
CG13376	Pask	0.20966069840231244
CG13377	comr	0.33575843110474507
CG13377	Cyt-c-d	0.31290634501821074
CG10035	CG1339	0.2083447574445901
CG1339	NijB	0.20189561233273964
CG13405	CG7236	0.20347108099184766
CG13407	CG8003	0.2566392808921453
CG12147	CG13408	0.3011915377757328
CG13408	Sr-CIII	0.29247417524091596
CG13408	CG8997	0.27393431077428804
CG13423	Gnmt	0.20688960003642717
CG13427	Sema1b	0.24834331476217283
CG13427	CG31883	0.22087289724180614
CG13427	LysS	0.21769034948233515
CG13449	CG42487	0.3198506692530917
Cda5	CG13449	0.3014525741046866
CG13449	CG31365	0.29329533017227416
CG12171	CG13455	0.29058017674812775
CG13455	Nplp4	0.22993484843126755
CG13455	CG9083	0.22212428779704582
CG13457	CG34269	0.21315283474883523
CG13458	Trax	0.22598435610794254
CG13471	CG16721	0.3644099573412052
CG13471	CG42264	0.3339595700443763
CG13484	CG15343	0.4550900398315454
CG13484	PAPLA1	0.4162847856356643
CG13484	phm	0.4094644064795213
CG13492	IntS11	0.2013609102528838
CG13500	uex	0.2819885206869371
CG13500	phm	0.2766012686728395
CG13484	CG13500	0.2756408687246237
CG13506	CG5532	0.2487848137065934
CG13506	SKIP	0.22062814728703858
CG13506	CG8891	0.22037676080287552
CG13527	CG3124	0.2578680538044228
Cdk5	CG13527	0.22193228491795663
CG13532	CG3492	0.34160832620307696
CG13532	Nepl9	0.3182795646815825
CG13532	scf	0.29720198385867785
CG13538	CG17078	0.34758434023726337
CG13538	Kaz1-ORFB	0.2984067901078839
CG13538	CG30288	0.28507612442279295
CG13539	CG4161	0.38275161255942025
CG13539	CG43064	0.36979030296295967
CG13539	CG3568	0.33020883932387246
CG13541	Gr22c	0.2556502847051856
CG13541	CG16957	0.23722218681883733
CG13558	CG6421	0.21613374301753024
CG13559	nullo	0.2872104135640439
CG13559	CG14752	0.23068627288028407
CG13559	CG4763	0.23037225880056617
CG13560	CG16791	0.31999196305873506
CG13560	olf186-F	0.29902398413464204
CG13560	Cpr65Az	0.2762435518248233
CG13563	SMSr	0.22763568044931
CG13563	Cht5	0.2041661544077411
CG13563	CG7600	0.20408321445815894
CG13564	CG15099	0.23694003293343327
CG13564	Lrch	0.2312496816311376
CG13577	CG18482	0.31161363616673216
CG13577	CG34298	0.29973448110069123
CG13578	CG33775	0.26906848820929785
CG13578	CG32651	0.2523802830285102
CG13578	Ppi1	0.24194324504111564
CG13585	LManI	0.21730824190261652
CG13585	tRNA:Lys-CTT-2-1Psi	0.20135916869520465
CG13587	CG3611	0.21657085228797027
CG13587	Nc73EF	0.20901630592359643
CG1358	Pi3K68D	0.22589051122720546
CG1358	CycT	0.21402444966891315
CG1358	Rab9Fb	0.21091672062982803
bin3	CG13590	0.22660224286776323
CG13590	Cpr72Ec	0.21492670308004266
CG13590	CG14419	0.2078830412532818
CG13605	Ipp	0.3014490739292298
CG13615	CG7324	0.2537113062018419
CG10435	CG13615	0.2511095459977762
CG13615	Gel	0.22582518810277744
CG13616	Use1	0.39901393783251465
CG13616	TBC1d7	0.3671273202299961
CG13625	Dim1	0.3477552824426653
CG13625	Prp31	0.3400889277895202
CG10418	CG13625	0.33740854868365144
CG13627	CG7173	0.3237400098854005
Cda5	CG13631	0.3085854143521172
CG13631	CG43447	0.2856993027096504
CG13449	CG13631	0.26240269610698963
CG13634	Muc14A	0.22994583819328906
CG13634	kn	0.20494164573620222
CG13641	CG6689	0.34266409781825397
CG13641	tyn	0.2887455700460464
CG13641	RNaseMRP:RNA	0.2824915552608302
CG13643	CG32022	0.20053606291982362
CG13654	CG1791	0.25247907305161904
CG13654	CG3032	0.22715624402523044
CG13654	Rcc1	0.22594443450392232
CG13659	CG4269	0.32906168010912407
CG13659	Dsp1	0.2901320475924549
CG13659	sll	0.24553126817084492
CG13670	CG43077	0.3139024201823834
CG13670	CG3842	0.24976402043745133
CG13670	vig2	0.23372926352622447
CG13675	Sprn	0.2220775968396142
CG13675	Eb1	0.20143321534908115
CG13678	DIP-delta	0.2081488793023269
a5	CG13685	0.20923280460373503
CG13692	Zasp67	0.21933448532788752
CG13692	CG31142	0.20828820975839582
CG13694	CG18563	0.23153042030370127
CG13694	CG17977	0.2126340620855487
CG13700	Cht5	0.26704774991718855
CG13700	CG6356	0.23116429763323212
CG11350	CG13705	0.3216790125164187
CG13705	CG8399	0.28561833675249687
CG13705	CG17265	0.27413106952290334
CG13721	CG14573	0.2102353938908233
CG13722	sds22	0.3260201772631805
CG13722	CG5715	0.31186257803427203
CG13722	CG14829	0.3063136042741909
CG13725	CG14505	0.24137702829132537
CG13725	CG43222	0.21173252419496175
CG13725	Cht5	0.21050535226367748
CG1143	CG13733	0.20242190771094604
CG13741	CG4691	0.28114094860707006
CG13741	CG34008	0.2459987159840162
CG13741	CG17260	0.23733771885666433
CG13747	CG15201	0.2355427622272165
CG13747	mwh	0.2257392550638297
CG13747	Mcm5	0.22566769876610474
CG13748	NPFR	0.2025363120779137
CG10357	CG13771	0.21849216698700638
CG13771	mip40	0.20036464208560564
CG13773	l(2)k09022	0.33026231827768116
CG1234	CG13773	0.306479940512132
CG13773	CG30349	0.30287991009857435
CG13786	Twdlbeta	0.22266456108109853
CG13786	fend	0.21634607273850825
CG13793	CG30466	0.4091892350376746
CG13793	CG6138	0.34244567060258413
CG13794	CG4038	0.26412495611730646
CG13794	CG8281	0.2634475565159457
CG13794	CG34263	0.2100180715565324
CG13801	CG33521	0.20980828706261562
CG13806	CG15882	0.2400910517517701
CG13806	CG15818	0.21934949167381584
CG13806	CG42655	0.20939065437075388
Burs	CG13813	0.21753556784333208
CG13843	Gpb5	0.3361177478424829
CG13843	kl-3	0.26872234954418106
CG13850	CG18747	0.2716428053005807
Blos4	CG13850	0.24498166552103445
CG13850	CG18368	0.2421653104766329
CG13855	spidey	0.3123290192712637
CG13855	Cwc25	0.27633644684499437
CG13855	Eaf6	0.2607868766117202
CG13856	CG13965	0.29176714610436527
CG13856	schuy	0.25747007664414606
CG13856	CG6138	0.25452772590392214
CG13857	CG15093	0.21589603997036463
CG13868	Scm	0.2585251632452417
CG13868	CG34138	0.22929187944212612
CG13868	CG9336	0.2275886118497204
CG13869	FRG1	0.20506305839477618
CG13876	CG44433	0.2982793353446238
CG13876	CG44434	0.2982793353446238
CG13876	CG44435	0.2982793353446238
CG13884	lncRNA:CR42844	0.21561719480327285
CG13891	CG31087	0.20118697629250776
CG13893	Ir60b	0.250723471721215
CG13893	Mco1	0.22162446913186912
CG13893	CG8100	0.20936014681729492
CG13894	Opbp	0.2480157993485791
CG13894	Tif-IA	0.20556123276463378
CG13895	CG9109	0.28407380112174935
CG13895	CG3437	0.25826017978961
CG13895	CG2852	0.24934436945599145
CG1218	CG13901	0.2540627400091606
CG13901	CG14720	0.2510470241270795
CG1129	CG13901	0.2488649424036503
CG13912	Gr77a	0.22921214140417717
Cbp53E	CG13912	0.2170901964058784
CG13924	CG9641	0.2329355395591302
CG13926	fkh	0.2438731753041815
CG13926	gdl	0.24189882951724315
CG13926	Es2	0.23915137414797097
CG13931	CG1791	0.22344704273799895
CG13931	Rab9Fb	0.2215798296295363
CG13931	CG3829	0.21933321563162309
brv1	CG13937	0.21909060828685553
CG13962	IP3K1	0.20577763274157757
CG13965	CG15403	0.25460344936343726
CG13965	cnir	0.243168457609291
CG13982	CycH	0.26119456875200076
CG13982	pigs	0.23710681360839705
CG13982	CG7408	0.21527981837334131
CG13989	CG32237	0.3227729569034557
CG13989	CG14985	0.29792236570771957
CG13989	obst-J	0.2726009369847779
CG13994	CG30122	0.29525519309031845
CG13994	Ir75c	0.28388500810454925
CG13994	CG14006	0.28236271834847604
CG13996	Tet	0.2501925385993525
CG13996	CG31077	0.2358627418794699
CG14000	CG42867	0.3654538781451571
CG14000	Pcd	0.3429138624381202
CG14000	CG33467	0.3167458663550184
CG14006	rk	0.3311735356100892
CG14006	CG30373	0.30056459110554506
CG14014	Taf13	0.3577989958379805
CG14014	scf	0.3259761457852837
CG14014	CG30020	0.29730473352047454
CG14015	CG7420	0.21959483986109396
CG13771	CG14015	0.20032093906733378
CG14024	Cluap1	0.25430085295021493
CG14024	raskol	0.2351150222062362
CG14024	CG8564	0.2288658797735702
CG14052	tRNA:Thr-TGT-2-3	0.37802814676873797
CG14052	CG6138	0.30821862929725347
CG14052	CG17475	0.29859571757066666
CG14062	CG42855	0.22106273906742085
CG14062	tomboy40	0.2197198618060159
CG12517	CG14062	0.201104175111275
CG14069	CG17343	0.22539392927342095
CG14069	Tsp42Eb	0.22412911893375492
CG14073	Smg5	0.23540098396833353
CG14073	CG8108	0.2199598675302109
CG1407	rut	0.2737177792243865
CG1407	Svil	0.2352733404205168
CG1407	CG8785	0.23338795922919148
CG14082	Ir10a	0.2977886551686783
CG14082	DopEcR	0.27096318907585965
BEAF-32	CG14082	0.2319322882072303
CG14085	CG42851	0.24131814528166462
CG14085	COX4L	0.22631310513869954
CG14095	CG9083	0.4501186490970401
CG14095	CG5746	0.39656214646950605
CG14095	CG34324	0.38129487162874415
CG14106	Oseg2	0.22807784532769998
CG14106	mEFG1	0.2249976366304649
CG14106	CG14231	0.20807196381688708
CG14110	uex	0.34542810371177957
CG14110	PGAP5	0.34105477022926645
CG14110	CG15343	0.33960045803086963
CG14115	SRm160	0.22708273063893247
CG14115	Fim	0.21478826497584155
CG14131	gukh	0.2468170060224615
CG14131	CG1673	0.21952746818294383
CG14132	otu	0.22747167562345064
CG14132	CG34278	0.2272477700027276
CG14132	Scm	0.22129581099705833
CG14141	Nha1	0.2541352973271428
CG14141	CG18262	0.25290445923556415
CG14141	CG18467	0.23807522910046047
CG14153	CG14882	0.2232849566288306
CG14182	didum	0.23467962636595263
CG14182	CG31388	0.20379464640530612
CG14185	CG30069	0.29903708000210893
CG14185	SMSr	0.29341024400217364
CG14185	PIG-Wb	0.2583331222968913
CG1418	mip40	0.26948631636411063
CG1418	sgll	0.24100253637735586
CG1418	CG6023	0.23478326890265064
CG14194	CG31077	0.20472938606800622
CG14195	st	0.26879533221920954
CG14195	Nos	0.24587705520482853
CG14195	ova	0.24404328256660504
CG14205	slbo	0.24469051440549103
CG14205	CG42655	0.20302100356804673
CG14207	Coq7	0.22202002207939164
CG14207	kn	0.21792929128301652
CG14210	CG32344	0.23822251201378647
CG14210	CG1542	0.21887769276804925
CG14210	Hlc	0.21782471101981513
CG14219	sff	0.2816191374807903
CG14219	H15	0.247339307428536
CG14219	CG44433	0.2443824335728587
CG14220	Sin3A	0.42776944005487677
CG14220	Sap130	0.41964306268880436
CG14220	CG7379	0.37226122734353606
CG14223	CG3222	0.2893437005294945
CG14223	CG14810	0.28815190715099265
CG14223	CG16800	0.2627961174749607
CG14227	CG6488	0.24778091804653873
CG14227	LManVI	0.21924753794271928
CG14231	Syx13	0.22108399348623786
CG14231	Cp110	0.2024183471721901
CG14247	olf413	0.2659691835057624
CG14247	CG9083	0.2591557400110396
CG14247	Coq9	0.24571448654032704
CG14252	lectin-28C	0.23043093152244126
CG14253	CG3061	0.23454494484642852
CG14253	CG31358	0.21671487526624772
CG14253	ND-MLRQ	0.20511851920393914
CG14262	CG5715	0.28151812441010815
CG14262	CG46025	0.21511152681723228
CG14262	tilB	0.2136309573946568
CG14265	CG2200	0.2135547109971948
CG14275	ppk22	0.2141196321964114
CG14275	CG14806	0.21140364145433918
CG14277	vvl	0.2846187277167558
CG14277	oys	0.25624795974331455
CG14286	CG14868	0.2530381869946466
BtbVII	CG14286	0.2310453013773262
CG14286	CG17325	0.22496202889455186
CG13654	CG1428	0.2066709168290682
CG14291	sev	0.20827392532281175
CG14292	CG1801	0.236943953861692
CG14292	CG42866	0.23384959105578346
CG14292	CG30060	0.23178650707679727
CG12147	CG14297	0.2566080493867016
CG14297	hubl	0.22842757895220198
CG14297	CG6770	0.22048076087127724
CG14301	CG4520	0.21300557321674463
CG14302	PGAP5	0.24923818557593314
CG14302	CG8646	0.23707155285519824
CG14302	CG15343	0.2334601909243844
CG14312	nesd	0.26740168048393265
CG14312	CG3108	0.25724436238860554
CG14312	Rab9Fb	0.2464787616741973
CG14314	Rtca	0.271935265109775
CG14314	Pex11	0.25616913635065086
CG14314	CG34375	0.23478379467236785
CG14323	CG9521	0.2031730056601726
CG14325	Prosbeta2R2	0.265023687975799
CG14325	PH4alphaNE3	0.2202558425583725
CG14325	CG15818	0.21479887204423978
CG14330	tara	0.2129167982335057
CG14330	CG9184	0.2049161161423049
CG14340	red	0.23206773577491116
CG13901	CG14340	0.22380296430319546
CG14340	CG2310	0.22345848811484523
CG14346	CG3568	0.257039413628482
CG14346	CG5554	0.2505371538590798
CG14346	ohgt	0.2202421812023351
CG14354	Tim17a1	0.276963218507156
CG14354	Drsl3	0.25791788208265976
CG13627	CG14354	0.24918846715128645
CG14391	SIFaR	0.2535472351656637
CG14391	if	0.22280114327123857
CG14391	fal	0.21702530910148243
CG14406	CG3679	0.26782461581068945
CG14406	Cyp6a2	0.2497547372644857
CG14406	Muc91C	0.22507148383179668
CG14407	sca	0.20345577785492228
CG14408	tau	0.28738527816363774
CG14408	Reepl1	0.240830523589922
CG14408	CG14752	0.23297821169559013
CG14416	Gal	0.2011997417134515
CG14418	rst	0.36493811455051106
AOX1	CG14418	0.3116906188472619
CG14419	CG3568	0.2999755556156613
CG14419	CG43137	0.28999951131213036
CG14420	CG34316	0.24934659311322202
Ccp84Ac	CG14420	0.2313629107391908
B-H2	CG14420	0.22005862194902057
CG14421	PICK1	0.26556993991018635
CARPA	CG14421	0.24126210744000992
CG14421	Ir56c	0.2319276497776267
CG14427	CG34167	0.22336324098645904
CG14427	dl	0.21760557396254293
CG14435	Cyp304a1	0.22584886311647057
CG14435	CG1835	0.20640074242619785
CG14445	CG34404	0.22609534003574164
CG14445	CG6465	0.21477489027464844
CG14445	spas	0.21360903913922868
CG14448	tRNA:Thr-TGT-2-3	0.30949069437081633
CG14052	CG14448	0.2839395612479443
CG14448	MICU1	0.27404757660995865
CG14450	CG16965	0.2792246014416251
CG14450	ubl	0.21011878574538906
CG14450	CG30016	0.20107984013835473
CG14455	CG2972	0.225223499630968
CG14457	Ret	0.2176395171942082
CG14457	CG34026	0.21259433454006657
CG14457	ms(2)35Ci	0.20709197694082615
CG14488	CG3829	0.32038472385523875
CG14488	CG43693	0.26499649841495115
CG14488	Teh4	0.23646420312836297
CG14490	l(2)k10201	0.2062141525640805
CG14495	gammaSnap2	0.2100743611075387
CG14505	CG15564	0.3753820488568905
CG14505	CG17047	0.3069383824270723
CG14516	key	0.22282842363777816
CG13473	CG14518	0.3270644276801662
alphaTry	CG14518	0.3101950692450579
CG14540	CG7506	0.24955603164460044
CG14540	miple2	0.24404115137261645
CG10353	CG14540	0.23581440237847143
CG14543	CG3335	0.35787872419714467
CG14543	RpS21	0.35529873595595146
CG14543	eIF1	0.34385870596714546
CG14546	CG5726	0.24255827454714973
CG14546	udt	0.2256940303445646
CG14546	Pits	0.2222417632042194
CG14563	CG4375	0.28968954364757693
CG14563	CG5715	0.26204166074441226
CG13722	CG14563	0.25714756016377677
CG14565	heph	0.29270863148595183
CG14565	HP4	0.2217014238031174
CG14565	Or45b	0.20464141934881247
CG14566	CG4390	0.26092722474057095
CG14566	CG4281	0.24238416595996679
CG14566	hoe2	0.22671753216790685
CG14567	CG4789	0.21986249506709268
CG14567	Or65a	0.21085935130628408
CG14573	CG17124	0.23636246933922977
CG14573	CG9776	0.22444450679695716
CG14573	Rtnl1	0.21892812150952343
CG14579	Pih1D1	0.23719309874844763
CG14579	fkh	0.21792367375637997
CG14579	CG7369	0.2078337123676874
CG14589	CG5446	0.3068740214235543
CG14589	CG1835	0.26864464856157766
CG14589	Mmp1	0.23379165047536005
CG1461	Rpn12R	0.21636265440412694
CG13722	CG14625	0.2184062082407285
CG14625	CG14829	0.21701994226444257
CG14625	CG15258	0.20182052327217637
CG14626	CG6184	0.24295316258488714
CG14626	CG8509	0.2188715993693016
CG14626	Osi10	0.20386062582377676
CG14630	lncRNA:CR43252	0.2073869114008383
CG14635	Cyp28d1	0.23461262989533435
CG14635	Mst33A	0.20730902513375465
CG14635	Vps33B	0.20149752362227513
CG14641	l(1)10Bb	0.42607760281621565
CG14641	Prp19	0.3468581469690825
CG14641	CG9667	0.3367160144131815
CG14642	Hs3st-A	0.22548914829173428
CG14642	Oatp58Da	0.21576580571540102
CG14642	Ggamma30A	0.21052445763524869
CG14646	eIF4E5	0.3730813015929111
CG14646	CG1532	0.30920127068081293
