genex	geney	r
CG11247	DCTN5-p25	0.9135238577316316
CG11247	dgt3	0.903242223645085
CG11247	Pp2A-29B	0.9141480669187708
CG11291	CG31693	0.9118081702930021
CG11291	Fkbp59	0.9182257121425711
CG11291	mthl3	0.9065701139562085
CG1129	CG12116	0.9012544485824125
CG1129	CG14668	0.9184799256691096
CG1129	CG18171	0.9311553794795613
CG1129	CG18538	0.9113120692585917
CG1129	Glo1	0.9014857247709331
CG1129	Hk	0.9023839719934399
CG11333	Glyat	0.9174220079519525
CG11345	CG31883	0.9040880640642749
CG11345	CG42264	0.904093784221034
CG11345	CG6225	0.903618247923491
CG11345	CG9997	0.9056479737595245
CG11345	cv	0.9045687430111009
CG11345	ec	0.9290080600235968
CG11345	Hsp22	0.9112939069249473
CG11345	Snmp2	0.907501712969468
CG11345	Wwox	0.903494612843588
CG11350	CG11425	0.9096110384603229
CG11350	CG14752	0.9128406625553758
CG11350	CG15482	0.9366008728494518
CG11350	CG15580	0.9150101622036627
CG11350	CG1607	0.9040104623654754
CG11350	CG17265	0.9267857633624742
CG11350	CG31220	0.9246010316262163
CG11350	CG31861	0.9169515468613859
CG11350	CG33771	0.9395953783456457
CG11350	edl	0.9157396278864414
CG11350	gom	0.9143439925015168
CG11350	NimC1	0.9412946560631853
CG11350	Nlg3	0.911006936620595
CG11350	Orcokinin	0.909076048627019
CG11350	RtGEF	0.93115548496143
CG11350	Task6	0.901789500905551
CG11350	unpg	0.9060014112289869
CG11350	Vta1	0.9329381744014255
CG11350	whe	0.9006834839165385
CG11350	yellow-e	0.9518206451403958
CG11353	CG12253	0.9122758172854529
CG11353	CG14710	0.9148670759618118
CG11353	CR30409	0.9100154000528816
CG11356	CG5199	0.9347867761080667
CG11356	Cyp6a21	0.9341598913718463
CG11391	CG12069	0.9120963730317888
CG11391	CG32599	0.9204022453749716
CG11391	CG33333	0.9150855458976226
CG11391	LManI	0.9210828231160774
CG11391	mnd	0.9143815048941119
CG11399	CG16972	0.9065614131968137
CG11399	CG4036	0.9429323742222521
CG11399	CG4297	0.9221849001693256
CG11399	drosha	0.9102620787849601
CG11399	fz3	0.9219076573343112
CG11399	IM33	0.9101388696650915
CG11399	Impbeta11	0.9021166231235238
CG11425	CG13722	0.9170070043716901
CG11425	CG14095	0.9311211251945551
CG11425	CG14642	0.9089551539631365
CG11425	CG14752	0.9033347100716064
CG11425	CG17265	0.9378390080135877
CG11425	CG31220	0.9250833026993172
CG11425	CG31883	0.9281682705085923
CG11425	CG33771	0.9386862853603964
CG11425	CG4763	0.9108890476742474
CG11425	CG6484	0.9542700203241298
CG11425	CG6910	0.9006236078095669
CG11425	CG6985	0.9121742068142359
CG11425	CG7548	0.9517919115782479
CG11425	cv	0.9238010733363848
CG11425	FMRFa	0.9557330567620423
CG11425	l(1)G0320	0.9440372059720767
CG11425	lncRNA:CR42794	0.9077971287977962
CG11425	Muc12Ea	0.9464465261685655
CG11425	Nepl17	0.9176110544420935
CG11425	Oct-TyrR	0.9091005377782654
CG11425	Orcokinin	0.9117589623135169
CG11425	sPLA2	0.9350409570275668
CG11425	spz3	0.9356158368343795
CG11425	Task6	0.9116970522112248
CG11425	Tm2	0.9331833486715045
CG11425	whe	0.9020801728594553
CG11425	yellow-e	0.9239976086693372
CG1142	CG12499	0.9001645676857928
CG1142	CG32457	0.9085876051308762
CG1142	vsg	0.9268897978965009
CG1143	CG1835	0.9061214788865849
CG1143	CG3156	0.9143321357703167
CG1143	Pp1-Y2	0.9085371977797102
CG11444	CG15440	0.9015151473110488
CG11444	DENR	0.9274638977074372
CG11444	Ilk	0.9018336142782765
CG11444	ix	0.9088800228493579
CG11444	Rab11	0.9086467991907605
CG11449	CG15414	0.9213170390173814
CG11449	CG3124	0.9010558357528492
CG11449	CG43441	0.9159572807649056
CG11449	LysD	0.9102032608426988
CG11523	Gr10a	0.9136749164943628
CG11537	CG13564	0.9433477945709016
CG11537	CG2127	0.9533267139162014
CG11537	CG7408	0.9229091083165143
CG11537	PCB	0.9021073427303486
CG11537	SmydA-2	0.9190304467554288
CG11537	Tbce	0.9268345324541433
CG11537	TwdlF	0.9185022702281372
CG11583	CG1234	0.9325434968942002
CG11583	CG13096	0.9293261475748145
CG11583	CG1542	0.9433225120005415
CG11583	CG32344	0.9269539823942468
CG11583	CG32409	0.9195519272819118
CG11583	CG33217	0.9411748085414189
CG11583	CG3817	0.9078239553880546
CG11583	CG4806	0.9164878073081618
CG11583	CG5033	0.9251770134945869
CG11583	CG5114	0.9172430467692398
CG11583	CG6937	0.9549145720972089
CG11583	CG7006	0.9426343883344642
CG11583	CG7839	0.9211839006349015
CG11583	CG8545	0.9250507192460675
CG11583	CG9246	0.9114507768202733
CG11583	Hlc	0.919846070650667
CG11583	Ip259	0.9672341970332115
CG11583	l(2)k09848	0.9429622684604755
CG11583	Mys45A	0.9576181521979243
CG11583	Nep6	0.9059943475303909
CG11583	Nnp-1	0.9306701794565864
CG11583	Non1	0.9644499022729679
CG11583	Ns1	0.9803510496182329
CG11583	Ns2	0.9363943366302009
CG11583	ppan	0.9194058617785796
CG11583	RpL24-like	0.926984792110304
CG11583	Tektin-C	0.9286885682786812
CG11588	CG7992	0.9043975817018615
CG11590	CG15127	0.9197128410784177
CG11590	CG5281	0.9069151955870715
CG11590	CG7714	0.9001127995707835
CG11590	lncRNA:CR43146	0.9197029490386229
CG11590	stops	0.9004051878381643
CG11590	Z600	0.9489336009030958
CG11597	CG14095	0.9191607926196057
CG11597	CG17265	0.9076993752953536
CG11597	CG2202	0.9133684644525999
CG11597	Ddc	0.9274285284754594
CG11597	Ilp1	0.9154297460799798
CG11597	psd	0.9006635689532138
CG11597	RabX5	0.9087713532897079
CG11597	Rim	0.9187545271132511
CG11597	sPLA2	0.9093725550501954
CG11703	unc-45	0.9118375459028087
CG11714	CG14000	0.9002518785814011
CG11726	CG40470	0.900519836465417
CG11737	CG1888	0.9045362035564306
CG11737	CG5787	0.9038270702952911
CG11737	CG6893	0.9377295324877882
CG11737	CG7222	0.9244776822536169
CG11737	CG9776	0.9106467117328106
CG11752	CG12116	0.9163315489964085
CG11752	CG14857	0.9068305192469791
CG11752	CG15005	0.9027037855127013
CG11752	CG17028	0.9048653700467566
CG11752	CG32249	0.9050720484963489
CG11752	CG33090	0.9013512323699419
CG11752	CG40174	0.9254756617333997
CG11752	CG42814	0.9300683695234561
CG11752	CG7791	0.9041531370733515
CG11752	Obp83a	0.906343349522104
CG11752	Sep5	0.9077354752574621
CG11755	CG4714	0.9281258120607601
CG11755	nwk	0.9117622661324866
CG11768	CG34304	0.9435341065051357
CG11768	eater	0.9055879066241536
CG11768	Nsun5	0.9094591548706998
CG11768	Osi2	0.9152449946219117
CG11768	Tm2	0.909471643533278
CG11771	ND-MLRQ	0.9447648383479822
CG11779	CG3335	0.9142146709159078
CG11779	COX5B	0.9011689366275407
CG11779	eIF2Bbeta	0.904249763868605
CG11779	eIF2Bepsilon	0.9245726317473748
CG11779	Hsc70-5	0.9241187833374133
CG11779	l(2)37Cc	0.9028193423299296
CG11779	l(2)k09022	0.9092498512159746
CG11779	LeuRS	0.9030263114129451
CG11779	LysRS	0.9189823231315757
CG11779	mahj	0.9009663673218115
CG11779	mge	0.9016348744874295
CG11779	Myc	0.9346684014149585
CG11779	ND-15	0.9046613949365497
CG11779	ND-39	0.9484013166263515
CG11779	ND-42	0.9421891056162465
CG11779	ND-49	0.9095374453694005
CG11779	Nup62	0.9202569695909544
CG11779	Phb2	0.9625148389252204
CG11779	PPP1R15	0.9047909729479132
CG11779	RpS21	0.9101390010284774
CG11779	Tim23	0.9054801236175231
CG11786	CG33309	0.9048361270209955
CG11815	CkIIalpha-i3	0.908671936011943
CG11842	CG1407	0.9057294775899197
CG11842	CG3009	0.9024417990962504
CG11842	CG3225	0.9120847032483436
CG11842	CG7889	0.9193737246397427
CG11842	yellow-e	0.9104581677265399
CG11852	CG4461	0.9118022685036619
CG11852	CG4661	0.907762202553063
CG11857	CG12301	0.9182332714674353
CG11857	CG9799	0.9112736038662244
CG11857	eIF2Bbeta	0.921706834609209
CG11857	eIF2Bdelta	0.930359454526927
CG11857	eIF2Bgamma	0.9154708228823232
CG11857	IleRS	0.9275482132541796
CG11857	l(1)G0004	0.9408087273309776
CG11857	l(2)05287	0.9172009775890606
CG11857	LeuRS	0.905561124944504
CG11857	Nup44A	0.9076953173418341
CG11891	Cyp6v1	0.9369985245485953
CG11902	CG12020	0.9174219601961782
CG11951	mus101	0.9042325998658461
CG11970	Upf1	0.9013904741906662
CG12024	CG4281	0.9163042726797945
CG12024	CG8197	0.9033768728797426
CG12024	Cpes	0.9000666398586267
CG12024	Task6	0.9072069651059165
CG12024	Vta1	0.9079899010178296
CG12024	wus	0.9032586955064946
CG12069	CG12164	0.92181749265595
CG12069	CG15771	0.9145955723092479
CG12069	CG43737	0.9049940273386985
CG12069	CG6435	0.9166524964921804
CG12069	CG9593	0.903829817907972
CG12069	eIF4E3	0.9164804908473522
CG12069	LysS	0.914519509730298
CG12069	mnd	0.9063692740547366
CG12069	Nplp4	0.9355287045668783
CG12069	Osi22	0.9024530778422288
CG12069	pxb	0.9186801079073333
CG12069	repo	0.909882455153277
CG12071	CG1314	0.9056083672165058
CG12071	CG14252	0.9084927707807151
CG12071	CG14563	0.9207860068370376
CG12071	CG8180	0.9196216737466842
CG12071	CNPYb	0.9291279979578839
CG12071	Dys	0.9057447163815988
CG12071	ec	0.9164698608595429
CG12091	ProRS-m	0.9118695772802641
CG12096	CG6938	0.9116431223310718
CG12096	fus	0.9011428041587793
CG12096	GILT1	0.9270295798171846
CG12096	ouib	0.9155767754511227
CG12096	Sb	0.9175153514523632
CG12099	CG16721	0.9070882048361466
CG12099	CG6813	0.9022658232126781
CG12115	CG14646	0.9721083252268442
CG12115	CG32107	0.9136724734715003
CG12115	Eip78C	0.9140131572962659
CG12115	Klp3A	0.9109597385798182
CG12115	LPCAT	0.9006658887991142
CG12116	CG18538	0.9000180744990135
CG12116	CG1889	0.9185514855122785
CG12116	CG32249	0.9008573051899248
CG12116	CG3734	0.921215537753756
CG12116	CG40174	0.9202980054955516
CG12116	CG42814	0.918920566315066
CG12116	CG6629	0.9132899901294571
CG12116	CG7791	0.9144265901399607
CG12116	CG9030	0.9507655674948917
CG12116	CR15345	0.905929851006732
CG12116	Fatp3	0.9022006808219094
CG12116	flfl	0.9112287041344095
CG12116	IA-2	0.9077845232145273
CG12116	Marcal1	0.9372489383479843
CG12116	metl	0.9030223221142436
CG12116	Or83c	0.9233990325408042
CG12116	Pitslre	0.9524205677600689
CG12164	CG13003	0.9052780728924492
CG12164	CG13634	0.9252632019489808
CG12164	CG13722	0.9128193517320049
CG12164	CG16800	0.9230187832566041
CG12164	CG2157	0.9003345563216998
CG12164	CG2865	0.9050580008228869
CG12164	CG31220	0.9153459656739097
CG12164	CG31883	0.9087763421185837
CG12164	CG32762	0.9296242652422965
CG12164	CG33263	0.9149409857647719
CG12164	CG42741	0.9177450056040977
CG12164	CG4375	0.9195612366838581
CG12164	CG4763	0.9147840196147982
CG12164	CG5613	0.902732585528337
CG12164	CG7548	0.9210381538504825
CG12164	CG8399	0.9307590893999402
CG12164	eIF4E3	0.9384062514083158
CG12164	FMRFa	0.9425406282128032
CG12164	lncRNA:CR42794	0.9110435098890013
CG12164	LysS	0.9323520645221969
CG12164	mesh	0.9369782024323775
CG12164	Muc12Ea	0.9045446197725396
CG12164	Nepl17	0.9276748167567042
CG12164	NPFR	0.9101867098745063
CG12164	Nplp4	0.9120102005393939
CG12164	Obp19c	0.9000008179016081
CG12164	Pus1	0.9382040334957072
CG12164	rdgC	0.9324879493497816
CG12164	repo	0.9123512956389438
CG12164	sPLA2	0.9119068112860172
CG12164	Syn	0.9310023925837683
CG12164	TwdlR	0.9209980545545228
CG12164	TwdlV	0.9441848047436857
CG12171	CG13003	0.9297994198108747
CG12171	CG13634	0.9492608636717235
CG12171	CG14223	0.9016918089792174
CG12171	CG30088	0.9215204180074188
CG12171	CG32762	0.9636444419862749
CG12171	CG3328	0.9216534380671767
CG12171	CG3638	0.9297589048058997
CG12171	CG43737	0.942822013233702
CG12171	CG4572	0.9082253121243666
CG12171	CG7133	0.9027765757131597
CG12171	CG7470	0.9310807989899128
CG12171	CG8399	0.9084942330981753
CG12171	CG9083	0.9135461093559559
CG12171	Ice2	0.9087565093243526
CG12171	mnd	0.9074252470819064
CG12171	Nepl17	0.9004868367650896
CG12171	Nplp4	0.9376079668292147
CG12171	Osi22	0.9136032119619147
CG12171	pxb	0.9001013972689643
CG12171	rdgC	0.9433695776866319
CG12177	ste14	0.9036498434413938
CG1218	MetRS-m	0.9227262504357193
CG1218	PNPase	0.9114553480092715
CG1218	rho-7	0.9051229836376462
CG12204	TwdlD	0.9028415066284136
CG12213	CG5599	0.9118798609889119
CG12213	CstF64	0.9376288884636044
CG12213	drosha	0.903760308705127
CG12213	GlcT	0.9048470737136829
CG12213	MAPk-Ak2	0.9055890426275639
CG12213	sbb	0.900888685355013
CG12219	lectin-28C	0.9302233655897129
CG12219	sphinx1	0.920559471036163
CG12253	CG15317	0.9087441460452843
CG12253	CG31406	0.9076175788229253
CG12253	CG42750	0.913646936629133
CG12253	CG6938	0.925176283937092
CG12253	CG7896	0.9011131902636047
CG12253	plum	0.9098392116534343
CG12253	Pof	0.9297032229613225
CG12267	CG33051	0.9177888796235721
CG12267	Rcp	0.900810738413816
CG12267	RpIIIC160	0.9022382295630463
CG12267	sqd	0.9000798301980336
CG12289	CG12911	0.9144188672031132
CG12289	mats	0.909450752747498
CG12289	Pgant2	0.9038371401400956
CG12289	PIG-U	0.9165680242106965
CG12289	Ufc1	0.9101982674027091
CG12301	CG12325	0.9595225758936219
CG12301	CG13097	0.9204680588342267
CG12301	CG1789	0.9161199444328725
CG12301	CG2691	0.901003935513762
CG12301	CG3335	0.9604604209403981
CG12301	CG4554	0.904760803897126
CG12301	CG4866	0.9148865621027302
CG12301	CG7275	0.934716575036038
CG12301	CG8708	0.9347243697877549
CG12301	CG9253	0.9204005602331108
CG12301	CG9799	0.9275765490350547
CG12301	CR11386	0.9645106878698134
CG12301	eIF2Bbeta	0.9113123675742
CG12301	l(1)G0004	0.9584412763187761
CG12301	l(2)05287	0.9489067965205072
CG12301	l(2)34Fd	0.9292558561725274
CG12301	l(2)k09022	0.9657356624794511
CG12301	l(3)72Dn	0.9314210225714913
CG12301	Mes2	0.9360238412578885
CG12301	mge	0.9214103483406266
CG12301	Myc	0.9263305371772573
CG12301	ND-15	0.9118958102990439
CG12301	ND-30	0.9008661566039347
CG12301	ND-49	0.9146537433442274
CG12301	Nop56	0.9308734476394477
CG12301	opm	0.9697950613830294
CG12301	RpI1	0.9208450902949558
CG12321	Nrk	0.9169808943985555
CG12325	CG13097	0.9275406174043413
CG12325	CG14543	0.9369473337197853
CG12325	CG1789	0.9027780890925449
CG12325	CG3335	0.9659021878292989
CG12325	CG7275	0.9273841038008701
CG12325	CG9253	0.9304207993286333
CG12325	CG9799	0.9321848285471829
CG12325	CR11386	0.9278766954733886
CG12325	l(1)G0004	0.930475947536765
CG12325	l(2)05287	0.9339219419835518
CG12325	l(2)34Fd	0.9171134237512375
CG12325	l(2)k09022	0.9722727265795956
CG12325	LysRS	0.9127405163619859
CG12325	mge	0.928834274526603
CG12325	Myc	0.9010503473244109
CG12325	opm	0.9404219592318991
CG12325	RpS21	0.9053945403332927
CG12325	Tor	0.9181566154237738
CG12338	CG12490	0.911615638209569
CG12344	DptB	0.9404952367244503
CG12344	hng1	0.9000821371370658
CG1234	CG12499	0.9264065562121523
CG1234	CG13096	0.9615777411935097
CG1234	CG1542	0.9366459327573754
CG1234	CG18273	0.9550523249393681
CG1234	CG2765	0.9165226181858921
CG1234	CG32344	0.945348482716795
CG1234	CG32409	0.9335743998109343
CG1234	CG33217	0.902660581677242
CG1234	CG3817	0.9607717166014585
CG1234	CG4806	0.9488231442056924
CG1234	CG5033	0.9530692618287926
CG1234	CG5114	0.9320478108984765
CG1234	CG6937	0.9745798479238053
CG1234	CG7006	0.9718328275288897
CG1234	CG7839	0.9580445112878596
CG1234	CG8545	0.9744899814675868
CG1234	CG8939	0.978063800507516
CG1234	CG9246	0.9723976055193648
CG1234	Dbp73D	0.9377754575833182
CG1234	Hlc	0.9820838265764752
CG1234	Ip259	0.9662909970444881
CG1234	IscU	0.9017575284864241
CG1234	l(2)k09848	0.949094307876218
CG1234	Mys45A	0.9502093940033534
CG1234	Nep6	0.9170909034412359
CG1234	Nnp-1	0.9382552124516045
CG1234	Non1	0.9515684816605994
CG1234	Ns1	0.9517794139823323
CG1234	Ns2	0.9528354929837888
CG1234	ppan	0.9675482133623315
CG1234	RpL24-like	0.9406487650856362
CG1234	Rrp4	0.9321010640090879
CG1234	Rs1	0.9135486634123156
CG1234	Tektin-C	0.9600646034411676
CG1234	TwdlM	0.9315821120550798
CG12362	CG13117	0.9123623629764293
CG12362	Jon99Fi	0.9018036490784374
CG12384	CG3534	0.9197433294541048
CG12384	CG43693	0.9012379566375609
CG12384	Nepl15	0.9041921099228193
CG12419	CG6443	0.920241735927884
CG12420	Idgf2	0.9063727582382971
CG12481	CG14667	0.9136391180926484
CG12481	CG15525	0.9229575998963858
CG12490	CG15270	0.9130810830946944
CG12499	CG13096	0.9392154784610252
CG12499	CG1785	0.9323717955343971
CG12499	CG18273	0.9540038417267043
CG12499	CG32409	0.9456083479045134
CG12499	CG33217	0.9217680889846219
CG12499	CG3817	0.9315399080152847
CG12499	CG4806	0.9398335532990137
CG12499	CG5033	0.9601734309999054
CG12499	CG5114	0.9228999413647533
CG12499	CG6712	0.9209216404021734
CG12499	CG7006	0.9113415074335436
CG12499	CG7839	0.9423815214880688
CG12499	CG8545	0.9487519921007856
CG12499	CG8939	0.9028469812311549
CG12499	CG9246	0.9596205941886192
CG12499	eIF6	0.9259397884417625
CG12499	Hlc	0.9384051759598857
CG12499	IscU	0.9044556007211993
CG12499	l(2)k09848	0.9028430357229095
CG12499	Mys45A	0.9197273154632473
CG12499	ND-B15	0.9096125210790906
CG12499	Ns2	0.9026213737376578
CG12499	RpLP0-like	0.9058932431835058
CG12499	Rrp4	0.936672890957829
CG12499	Rs1	0.9350208409038329
CG12499	Tektin-C	0.9209463425590623
CG12499	vsg	0.9151572347801479
CG12502	CG9279	0.937822116079762
CG12521	CG1607	0.9016891476850261
CG12521	CG33771	0.9244475968850354
CG12521	CG6044	0.9134728043757744
CG12521	CG6115	0.9133879046937053
CG12521	Cp7Fc	0.9346656114056293
CG12521	Cpr92A	0.9162406044092187
CG12521	edl	0.9352226799668157
CG12521	glob2	0.9015750894902349
CG12521	gom	0.9154473143879381
CG12521	HDAC6	0.9141237410407567
CG12521	Jon99Ci	0.9290036212955901
CG12521	lncRNA:CR43404	0.9332485338379887
CG12521	mal	0.9129031790045533
CG12521	Naam	0.9134554550821378
CG12521	Orcokinin	0.9085236897265614
CG12538	CG14312	0.9193470162080768
CG12538	CG17121	0.909901386220207
CG12538	CG8509	0.9350598945044015
CG12538	PGRP-SA	0.9222255159132068
CG12538	PIG-L	0.9020817009353762
CG12576	Obp56c	0.9299454666985434
CG12576	Pi3K59F	0.928085519629632
CG12576	yellow-f2	0.9464686250100628
CG12605	CG46025	0.9177864232050681
CG12605	E(spl)m5-HLH	0.9141425054426183
CG12640	CG13733	0.90158128008352445
CG12640	CstF64	0.9032326498340997
CG12640	Srpk79D	0.9068516696429775
CG12715	CG31926	0.9349331067282148
CG12715	CG7252	0.9174364749260544
CG12715	CG7579	0.9246449222361978
CG12715	CG7896	0.9156150343000181
CG12715	hdm	0.9153242874671628
CG12715	mu2	0.9441728067930244
CG12717	CG14893	0.9383913420815136
CG12717	MED25	0.9372445360069125
CG12717	sl	0.902266967649909
CG12825	CG13295	0.9127288406697796
CG12825	CG13545	0.921759047492872
CG12825	CG42750	0.9080807813048982
CG12825	Dcp-1	0.9100502018969201
CG12825	mib1	0.9014363782296991
CG12825	robl37BC	0.9705926787083257
CG12848	CG13004	0.9389671355474627
CG12848	eIF4E3	0.9306245920982716
CG12848	Vml	0.9168010846586246
CG12877	JIL-1	0.9098708100283975
CG12877	Piezo	0.9016117028819738
CG12877	Rs1	0.9288923411042156
CG12883	CG13813	0.902734030965558
CG12883	CG18171	0.9313421781970799
CG12883	CG34161	0.9180468810776551
CG12883	CG4630	0.9226849844705249
CG12883	CG7896	0.9224208851210782
CG12883	dy	0.9210604019547064
CG12883	hdm	0.9098231307023353
CG12883	Hk	0.9151484792828299
CG12883	IP3K1	0.9164575625639043
CG12883	Octbeta2R	0.9117626717599541
CG12883	Smyd5	0.9379303004007038
CG12883	ste24a	0.9047448338928787
CG1288	CG13631	0.9014170949341535
CG1288	CG13700	0.9025985665820447
CG1288	GV1	0.9119407448854192
CG12911	CG30088	0.9159647943294441
CG12911	CG31883	0.9414881073827192
CG12911	CG42659	0.909361348311109
CG12911	CG5196	0.9010840449726483
CG12911	CG7470	0.902508900184215
CG12911	CG9759	0.9469080309536204
CG12911	l(1)G0320	0.9169852299275013
CG12911	Papst2	0.9453791325487352
CG12911	whe	0.9116452479153466
CG12913	CG7889	0.9014320564699757
CG12945	Nup54	0.9169558323659895
CG13001	CG14252	0.9360915909280794
CG13001	CG14964	0.9058954451904861
CG13001	CG43068	0.9082878702690411
CG13001	CG43861	0.9010179863156873
CG13001	CG6225	0.9000064462513845
CG13001	CG9920	0.9544783555922783
CG13001	Gyc89Da	0.9004386902584759
CG13001	snoRNA:Me28S-A2589c	0.9180281098643543
CG13001	Wwox	0.9065402647749439
CG13003	CG14921	0.9150023927307375
CG13003	CG30088	0.9124673435558223
CG13003	CG31883	0.9096223427362372
CG13003	CG32762	0.9237572392438202
CG13003	CG3328	0.9361618229582304
CG13003	CG42346	0.9353676133429681
CG13003	CG42659	0.9332211769102509
CG13003	CG5196	0.9223337114948094
CG13003	CG5613	0.9046689636045877
CG13003	CG9759	0.9334993370094391
CG13003	FMRFa	0.9261989346824462
CG13003	Nepl17	0.9457628764626401
CG13003	olf413	0.9187414716453798
CG13003	rdgC	0.9067265639828161
CG13003	TwdlF	0.9149460263570852
CG13004	eIF4E3	0.9278281320091708
CG13022	CG14252	0.9002217157201289
CG13022	CG34263	0.9099243625681679
CG13022	Mnt	0.9003358159240284
CG13043	CG7785	0.9296983775814527
CG13043	Smox	0.9141676576816832
CG13049	CG13670	0.9117906643190624
CG13049	lms	0.9209510476867263
CG13053	CG8072	0.9036833455814143
CG13065	Nc73EF	0.9433718930165184
CG13075	CG13982	0.9002304863728945
CG13096	CG13185	0.9035976404770675
CG13096	CG1542	0.9351266625160074
CG13096	CG1785	0.9622683715548838
CG13096	CG18273	0.9506943393026384
CG13096	CG32344	0.9173236931034522
CG13096	CG32409	0.975427838622836
CG13096	CG33217	0.9500628081696072
CG13096	CG3817	0.960520543991941
CG13096	CG4806	0.9707339234088679
CG13096	CG5033	0.973816030747549
CG13096	CG5114	0.9284735861654869
CG13096	CG6712	0.939531252830179
CG13096	CG6937	0.9753089322169121
CG13096	CG7006	0.9748523556280514
CG13096	CG7839	0.9863159701697288
CG13096	CG8545	0.9869603109318055
CG13096	CG8939	0.9581807731848456
CG13096	CG9246	0.9707966727744373
CG13096	eIF6	0.9218468994278767
CG13096	Hlc	0.976844304455318
CG13096	Ip259	0.9678826455517967
CG13096	IscU	0.930706718480472
CG13096	l(2)k09848	0.9674395601582916
CG13096	mfrn	0.9003657058345638
CG13096	Mys45A	0.9693848976205682
CG13096	Nep6	0.9370347624014224
CG13096	Nnp-1	0.9442710650130868
CG13096	Non1	0.9487319465078156
CG13096	Ns1	0.9550956388175953
CG13096	Ns2	0.976892653564414
CG13096	ppan	0.9592880596582082
CG13096	RpL24-like	0.9325784928656575
CG13096	RpLP0-like	0.9066991244461885
CG13096	Rrp4	0.9251027288299134
CG13096	Rs1	0.9632442343240284
CG13096	Tektin-C	0.979571139625542
CG13096	TwdlM	0.947937086190168
CG13097	CG14543	0.9519295280271721
CG13097	CG1789	0.9358427791430063
CG13097	CG1910	0.9317250176960895
CG13097	CG3335	0.9391695923057076
CG13097	CG4866	0.973599685084207
CG13097	CG7275	0.9328570717762327
CG13097	CG9799	0.921519869435007
CG13097	CR11386	0.928478795757846
CG13097	l(1)G0004	0.93651188360622994
CG13097	l(2)34Fd	0.9101773778588401
CG13097	l(3)72Dn	0.9009726155118354
CG13097	mge	0.9537400719562737
CG13097	opm	0.9081764023512147
CG13117	CG1339	0.920628650062108
CG13117	CG13989	0.90699653372779665
CG13117	Jon99Fi	0.9194352550580318
CG13117	Ugt37E1	0.9367358751664397
CG1314	CG14252	0.9215843984029682
CG1314	CG14563	0.9413708249315184
CG1314	CG15554	0.9089130023948794
CG1314	CG31220	0.9213241596251892
CG1314	CG3407	0.931943898896944
CG1314	CG34370	0.9029505451266642
CG1314	CG42264	0.904139313582121
CG1314	CG6985	0.9076900280486943
CG1314	CG7423	0.9082302123579107
CG1314	lncRNA:CR43404	0.9135918946282768
CG1314	sn	0.9146434088922052
CG1314	snoRNA:Me28S-A2589c	0.9280988673797421
CG1314	TwdlR	0.9057289455760159
CG1316	CG9578	0.9177007912169577
CG1316	Smg6	0.9033186270835785
CG1316	tea	0.9231994647224543
CG13185	CG3224	0.9381493899989243
CG13185	CG32409	0.9586140468171426
CG13185	CG33217	0.9355607514552288
CG13185	CG4806	0.9358586992745074
CG13185	CG5033	0.934316009021177
CG13185	CG5114	0.9423705691928149
CG13185	CG6712	0.9371271721083605
CG13185	CG7839	0.9206565423629149
CG13185	CG8545	0.9067469472833218
CG13185	CG9246	0.9066372199254297
CG13185	eIF6	0.9366655099163678
CG13185	Non3	0.9306466811687484
CG13185	Piezo	0.9071369026823083
CG13185	RpLP0-like	0.9330268111696866
CG13185	Rs1	0.9057250882805361
CG13185	Tektin-C	0.9273642474569119
CG13192	CG9672	0.9055191916350118
CG13192	CG9686	0.9287700482663809
CG13192	JhI-21	0.9181873955767461
CG13192	RabX5	0.9025399451895713
CG13192	Vml	0.9061390194221811
CG13202	CG15443	0.9021527251077077
CG13280	CG4069	0.9030644327959305
CG13312	CG34324	0.9369637156810658
CG13312	CG43331	0.916143954497547
CG13312	TotX	0.9200341416148932
CG13312	whe	0.9115921324941271
CG13319	CG17283	0.9376661645604557
CG13319	Hsp23	0.915095296579088
CG13324	CG17325	0.9003206407344632
CG13366	CG17544	0.9128648955438126
CG13366	CG9917	0.9084657016220075
CG13366	flw	0.9043804388496771
CG13366	hep	0.9228588179314705
CG13366	kis	0.9040369589920533
CG13366	lace	0.9248643234063125
CG13366	mgl	0.9289219699585494
CG13366	mon2	0.9389528198661389
CG13366	Qsox1	0.9019856284833571
CG13366	simj	0.9394538990609871
CG13366	Spt-I	0.9146720448050919
CG13366	tacc	0.905591090946332
CG1339	CG13989	0.9010340729102787
CG1339	TTLL12	0.9082205618760555
CG13405	HDAC11	0.9293865059295584
CG13423	GstE13	0.9019043048192643
CG13427	CG17782	0.937789239402734
CG13427	CG30196	0.9474319705892891
CG13427	CG33003	0.9105585428216121
CG13427	CG34370	0.9036571160251652
CG13427	CG40485	0.9562091314665909
CG13427	CG4563	0.9083228013995953
CG13427	CG6115	0.9314028682193057
CG13427	CG7333	0.9155924330114832
CG13427	CG9686	0.9053344685604079
CG13427	cv	0.9039166953025028
CG13427	da	0.9436737434571016
CG13427	Dif	0.9196249059304237
CG13427	gom	0.9140917334804309
CG13427	GramD1B	0.9132762841706153
CG13427	Hsp22	0.9348097313783772
CG13427	lncRNA:CR43404	0.9085338932185111
CG13427	PIG-Wb	0.930942191679925
CG13427	Ptp10D	0.9395705420105341
CG13427	Tm2	0.9229554903055974
CG13427	tub	0.9252113974490364
